462,"厚い","あつい","thick, bulky","Adjective","2","その辞書はとても厚い。","その じしょ は とても あつい。","That dictionary is very thick.","私はあのお店の厚いステーキが大好きだ。","わたし は あの おみせ の あつい ステーキ が だいすき だ。","I love the thick steak at that restaurant.","C1K-P05-184.mp3","C1K-P05-185.mp3","C1K-P05-186.mp3"
463,"忙しい","いそがしい","busy, occupied","Adjective","2","忙しいので手伝ってください。","いそがしい ので てつだって ください。","I have a lot to do, so please help me.","3月は仕事が忙しい。","3 がつ は しごと が いそがしい。","I'm busy at work in March.","C1K-P05-187.mp3","C1K-P05-188.mp3","C1K-P05-189.mp3"
464,"薄い","うすい","thin, weak","Adjective","2","この電子辞書はとても薄い。","この でんし じしょ は とても うすい。","This electronic dictionary is very thin.","この料理は味が薄い。","この りょうり は あじ が うすい。","This food is tasteless.","C1K-P05-190.mp3","C1K-P05-191.mp3","C1K-P05-192.mp3"
465,"川","かわ","river, stream","Noun","2","小さな川を渡りました。","ちいさな かわ を わたりました。","I crossed a small stream.","この川は浅いです。","この かわ は あさい です。","This river is shallow.","C1K-P05-193.mp3","C1K-P05-194.mp3","C1K-P05-195.mp3"
466,"暗い","くらい","dark, gloomy","Adjective","2","東の空が暗いです。","ひがし の そら が くらい です。","The sky in the east is dark.","この部屋は少し暗いですね。","この へや は すこし くらい です ね。","It's a little dark in this room.","C1K-P05-196.mp3","C1K-P05-197.mp3","C1K-P05-198.mp3"
467,"クラス","クラス","class (in school)","Noun","2","この学校は1クラス30人です。","この がっこう は 1 クラス 30 にん です。","This school has 30 people in each class.","彼はクラスで一番背が高い。","かれ は クラス で いちばん せ が たかい。","He's the tallest in class.","C1K-P05-199.mp3","C1K-P05-200.mp3","C1K-P05-201.mp3"
468,"黒い","くろい","black, dark","Adjective","2","彼女は黒いドレスを着ています。","かのじょ は くろい ドレス を きて います。","She's wearing a black dress.","私は黒いバッグを持っています。","わたし は くろい バッグ を もって います。","I have a black bag.","C1K-P05-202.mp3","C1K-P05-203.mp3","C1K-P05-204.mp3"
469,"バス","バス","bus","Noun","2","バスで行こう。","バス で いこう。","Let's go by bus.","私は毎朝、8時20分のバスに乗ります。","わたし は まいあさ、8 じ 20 ぷん の バス に のります。","I take the 8:20 bus every morning.","C1K-P05-205.mp3","C1K-P05-206.mp3","C1K-P05-207.mp3"
470,"青い","あおい","blue","Adjective","2","ここの海はとても青い。","ここ の うみ は とても あおい。","The sea here is very blue.","彼女は青い目をしています。","かのじょ は あおい め を して います。","She has blue eyes.","C1K-P05-208.mp3","C1K-P05-209.mp3","C1K-P05-210.mp3"
471,"買い物","かいもの","shopping, purchase","Verbal Noun","2","母は買い物に出かけています。","はは は かいもの に でかけて います。","My mother went out for shopping.","買い物をすっかり忘れていた。","かいもの を すっかり わすれて いた。","I completely forgot about the shopping.","C1K-P05-211.mp3","C1K-P05-212.mp3","C1K-P05-213.mp3"
472,"薬","くすり","drug, medicine","Noun","2","この薬を必ず飲んでください。","この くすり を かならず のんで ください。","Please be sure to take this medicine.","昼ご飯の前に薬を飲みました。","ひる ごはん の まえ に くすり を のみました。","I took medicine before lunch.","C1K-P05-214.mp3","C1K-P05-215.mp3","C1K-P05-216.mp3"
473,"砂糖","さとう","sugar","Noun","2","コーヒーに砂糖は入れますか。","コーヒー に さとう は いれます か。","Do you want sugar in your coffee?","このコーヒーには砂糖が入っていません。","この コーヒー に は さとう が はいって いません。","There is no sugar in this coffee.","C1K-P05-217.mp3","C1K-P05-218.mp3","C1K-P05-219.mp3"
474,"休み","やすみ","holiday, break","Noun","2","今日は休みです。","きょう は やすみ です。","Today is a holiday.","木曜日は仕事が休みです。","もくようび は しごと が やすみ です。","I'm off on Thursday.","C1K-P05-220.mp3","C1K-P05-221.mp3","C1K-P05-222.mp3"
475,"郵便局","ゆうびんきょく","post office","Noun","2","郵便局はどこですか。","ゆうびんきょく は どこ です か。","Where's the post office?","郵便局で切手を買いました。","ゆうびんきょく で きって を かいました。","I bought a stamp at the post office.","C1K-P05-223.mp3","C1K-P05-224.mp3","C1K-P05-225.mp3"
476,"住所","じゅうしょ","address","Noun","2","この住所に行ってください。","この じゅうしょ に いって ください。","Please go to this address.","ここに住所と氏名を書いてください。","ここ に じゅうしょ と しめい を かいて ください。","Please write your name and address here.","C1K-P05-226.mp3","C1K-P05-227.mp3","C1K-P05-228.mp3"
477,"こちら","こちら","here, this way (polite)","Pronoun","2","受付はこちらです。","うけつけ は こちら です。","The reception desk is this way.","こちらへどうぞ。","こちら へ どうぞ。","This way please.","C1K-P05-229.mp3","C1K-P05-230.mp3","C1K-P05-231.mp3"
478,"財布","さいふ","purse, wallet","Noun","2","会社に財布を忘れた。","かいしゃ に さいふ を わすれた。","I left my wallet at the office.","財布は机の下にあった。","さいふ は つくえ の した に あった。","My purse was under the desk.","C1K-P05-232.mp3","C1K-P05-233.mp3","C1K-P05-234.mp3"
479,"パスポート","パスポート","passport","Noun","2","パスポートが見つからない。","パスポート が みつからない。","I can't find my passport.","私のパスポートがありません。","わたし の パスポート が ありません。","My passport is missing.","C1K-P05-235.mp3","C1K-P05-236.mp3","C1K-P05-237.mp3"
480,"椅子","いす","chair","Noun","2","そのお年寄りは椅子に座った。","その おとしより は いす に すわった。","The old person sat on a chair.","その椅子を持ってきてください。","その いす を もって きて ください。","Please bring the chair.","C1K-P05-238.mp3","C1K-P05-239.mp3","C1K-P05-240.mp3"
481,"可愛い","かわいい","cute, sweet","Adjective","2","彼女の赤ちゃんは可愛いです。","かのじょ の あかちゃん は かわいい です。","Her baby is cute.","娘に可愛いドレスを着せた。","むすめ に かわいい ドレス を きせた。","I dressed my daughter in a cute dress.","C1K-P05-241.mp3","C1K-P05-242.mp3","C1K-P05-243.mp3"
482,"お祖父さん","おじいさん","grandfather (colloquial)","Noun","2","私のお祖父さんは毎日散歩します。","わたし の おじいさん は まいにち さんぽ します。","My grandpa takes a walk every day.","私のお祖父さんは北海道に住んでいます。","わたし の おじいさん は ほっかいどう に すんで います。","My grandfather lives in Hokkaido.","C1K-P05-244.mp3","C1K-P05-245.mp3","C1K-P05-246.mp3"
483,"切手","きって","postage stamp","Noun","2","ここに切手を貼ってください。","ここ に きって を はって ください。","Please put a stamp here.","弟は切手を集めています。","おとうと は きって を あつめて います。","My little brother collects stamps.","C1K-P05-247.mp3","C1K-P05-248.mp3","C1K-P05-249.mp3"
484,"涼しい","すずしい","cool (of temperature)","Adjective","2","夕方は涼しくなりますよ。","ゆうがた は すずしく なります よ。","It gets cooler in the evening.","今日はすごく涼しいですね。","きょう は すごく すずしい です ね。","It's very cool today.","C1K-P05-250.mp3","C1K-P05-251.mp3","C1K-P05-252.mp3"
485,"いくつ","いくつ","how many, how old","Interrogative","2","娘さんはいくつになりましたか。","むすめさん は いくつ に なりました か。","How old is your daughter now?","日本語の単語をいくつ知っていますか。","にほん ご の たんご を いくつ しって います か。","How many Japanese words do you know?","C1K-P05-253.mp3","C1K-P05-254.mp3","C1K-P05-255.mp3"
486,"メニュー","メニュー","menu","Noun","2","メニューをください。","メニュー を ください。","Can I have a menu, please?","キッズメニューはありますか。","キッズ メニュー は あります か。","Do you have a kids menu?","C1K-P05-256.mp3","C1K-P05-257.mp3","C1K-P05-258.mp3"
