"0282","He thinks.","彼 は 考えて います。","かれ は かんがえて います。","kare wa kaɴgaete imasu.","[kɑɾe̞ ɰɑ kɑŋɡɑe̞te̞ imɑsɯ̥ ||","glossika_0282_en_1573475285927.mp3","glossika_0282_ja.mp3",
"0283","It flies.","これ は 飛びます。","これ は とびます。","kore wa tobimasu.","[ko̞ɾe̞ ɰɑ to̞bimɑsɯ̥ ||","glossika_0283_en_1573475285927.mp3","glossika_0283_ja.mp3",
"0284","He dances.","彼 は 踊ります。","かれ は おどります。","kare wa odorimasu.","[kɑɾe̞ ɰɑ o̞do̞ɾimɑsɯ̥ ||","glossika_0284_en_1573475285927.mp3","glossika_0284_ja.mp3",
"0285","She has.","彼女 は 持って います。","かのじょ は もって います。","kanojo wa motte imasu.","[kɑno̞ʥo̞ ɰɑ mo̞tˀte̞ imɑsɯ̥ ||","glossika_0285_en_1573475285927.mp3","glossika_0285_ja.mp3",
"0286","It finishes.","もう 終わりました。","もう おわりました。","mō owarimashita.","[mo̞ː o̞ɰɑɾimɑɕi ̥tɑ ||","glossika_0286_en_1573475285927.mp3","glossika_0286_ja.mp3",
"0287","He plays the piano.","彼 は ピアノ を 弾きます。","かれ は ピアノ を ひきます。","kare wa piano o hikimasu.","[kɑɾe̞ ɰɑ piɑno̞ o̞ çi ̥kʲimɑsɯ̥ ||","glossika_0287_en_1573475285927.mp3","glossika_0287_ja.mp3",
"0288","They live in a very big house.","彼ら は 大きな 家 に 住んで います。","かれら は おおきな いえ に すんで います。","karera wa ōkina ie ni suɴde imasu.","[kɑɾe̞ɾɑ ɰɑ o̞ːkʲinɑ ie̞ ni sɯnde̞ imɑsɯ̥ ||","glossika_0288_en_1573475285927.mp3","glossika_0288_ja.mp3",
"0289","She eats a lot of fruit.","彼 は たくさん 果物 を 食べて います。","かれ は たくさん くだもの を たべて います。","kare wa takusaɴ kudamono o tabete imasu.","[kɑɾe̞ ɰɑ tɑkɯ̥ sɑŋ kɯdɑmo̞no̞ o̞ tɑbe̞te̞ imɑsɯ̥ ||","glossika_0289_en_1573475285927.mp3","glossika_0289_ja.mp3",
"0290","He plays tennis.","彼 は テニス を します。","かれ は テニス を します。","kare wa tenisu o shimasu.","[kɑɾe̞ ɰɑ te̞nisɯ̥ o̞ ɕimɑsɯ̥ ||","glossika_0290_en_1573475285927.mp3","glossika_0290_ja.mp3",
"0291","We go to the movies a lot.","私達 は よく 映画 を 見に 行きます。","わたしたち は よく えいが を みに いきます。","watashitachi wa yoku eiga o mini ikimasu.","[ɰɑtɑɕi ̥tɑʨi ̥ ɰɑ jo̞kɯ̥ e̞ːɡɑ o̞ mini ikʲimɑsɯ̥ ||","glossika_0291_en_1573475285927.mp3","glossika_0291_ja.mp3",
"0292","He sleeps seven (7) hours a night.","彼 は 毎晩 七時間 寝ます。","かれ は まいばん ななじかん ねます。","kare wa maibaɴ nanajikaɴ nemasu.","[kɑɾe̞ ɰɑ mɑibɑn nɑnɑʥikɑn ne̞mɑsɯ̥ ||","glossika_0292_en_1573475285927.mp3","glossika_0292_ja.mp3",
"0293","She speaks four (4) languages.","彼女 は 四つ の 言語 を 話せます。","かのじょ は よっつ の げんご を はなせます。","kanojo wa yottsu no geɴgo o hanasemasu.","[kɑno̞ʥo̞ ɰɑ jo̞tˀʦ no̞ ɡe̞ŋɡo̞ o̞ hɑnɑse̞mɑsɯ̥ ||","glossika_0293_en_1573475285927.mp3","glossika_0293_ja.mp3",
"0294","Banks usually open at nine (9:00) in the morning.","銀行 は 通常 朝 の 九時 に 開きます。","ぎんこう は つうじょう あさ の くじ に あきます。","giɴkō wa tsūjō asa no kuji ni akimasu.","[ɡʲiŋko̞ː ɰɑ ʦɯːʥo̞ː ɑsɑ no̞ kɯʥi ni ɑkʲimɑsɯ̥ ||","glossika_0294_en_1573475285927.mp3","glossika_0294_ja.mp3",
"0295","The museum closes at five (5) in the afternoon.","この 博物館 は 午後 の 五時 まで です。","この はくぶつかん は ごご の ごじ まで です。","kono hakubutsukaɴ wa gogo no goji made desu.","[ko̞no̞ hɑkɯbɯʦɯ̥ kɑɰ̃ ɰɑ ɡo̞ɡo̞ no̞ ɡo̞ʥi mɑde̞ de̞sɯ̥ ||","glossika_0295_en_1573475285927.mp3","glossika_0295_ja.mp3",
"0296","She's a teacher. She teaches math to children.","彼女 は 先生 です。彼女 は 子供たち に 数学 を 教えて い ます。","かのじょ は せんせい です。かのじょ は こどもたち に す うがく を おしえて います。","kanojo wa seɴsei desu. kanojo wa kodomotachi ni sūgaku o oshiete imasu.","[kɑno̞ʥo̞ ɰɑ se̞ɰ̃se̞ː de̞sɯ̥ || kɑno̞ʥo̞ ɰɑ ko̞do̞mo̞tɑʨi ̥ ni sɯːɡɑkɯ̥ o̞ o̞ɕie̞te̞ imɑsɯ̥ ||","glossika_0296_en_1573475285927.mp3","glossika_0296_ja.mp3",
"0297","My job is very interesting. I meet a lot of people.","私 の 仕事 は とても 面白い です。たくさん の 人 に 出会 えます。","わたし の しごと は とても おもしろい です。たくさん の ひと に であえます。","watashi no shigoto wa totemo omoshiroi desu. takusaɴ no hito ni deaemasu.","[ɰɑtɑɕi ̥ no̞ ɕiɡo̞to̞ ɰɑ to̞te̞mo̞ o̞mo̞ɕiɾo̞i de̞sɯ̥ || tɑkɯ̥ sɑn no̞ çi ̥to̞ ni de̞ɑe̞mɑsɯ̥ ||","glossika_0297_en_1573475285927.mp3","glossika_0297_ja.mp3",
"0298","His car is always dirty. He never cleans it.","彼 の 車 は いつも 汚い です。彼 は 全く 洗いません。","かれ の くるま は いつも きたない です。かれ は まったく あらいません。","kare no kuruma wa itsumo kitanai desu. kare wa mattaku araimaseɴ.","[kɑɾe̞ no̞ kɯɾɯmɑ ɰɑ iʦɯmo̞ kʲi ̥tɑnɑi de̞sɯ̥ || kɑɾe̞ ɰɑ mɑtˀtɑkɯ̥ ɑɾɑimɑse̞ɴ ||","glossika_0298_en_1573475285927.mp3","glossika_0298_ja.mp3",
"0299","Food is expensive. It costs a lot of money.","食べ物 は 本当 に 高い です。たくさん お金 が かかりま す。","たべもの は ほんとう に たかい です。たくさん おかね が かかります。","tabemono wa hoɴtō ni takai desu. takusaɴ okane ga kakarimasu.","[tɑbe̞mo̞no̞ ɰɑ ho̞nto̞ː ni tɑkɑi de̞sɯ̥ || tɑkɯ̥ sɑɰ̃ o̞kɑne̞ ɡɑ kɑkɑɾimɑsɯ̥ ||","glossika_0299_en_1573475285927.mp3","glossika_0299_ja.mp3",
"0300","Shoes are expensive. They cost a lot of money.","靴 は とても 高い です。お金 が たくさん かかります。","くつ は とても たかい です。おかね が たくさん かかりま す。","kutsu wa totemo takai desu. okane ga takusaɴ kakarimasu.","[kɯ̥ ʦɯ̥ ɰɑ to̞te̞mo̞ tɑkɑi de̞sɯ̥ || o̞kɑne̞ ɡɑ tɑkɯ̥ sɑŋ kɑkɑɾimɑsɯ̥ ||","glossika_0300_en_1573475285927.mp3","glossika_0300_ja.mp3",
"0301","Water boils at one hundred degrees (100º) Celsius.","水 は 摂氏 １００℃ で 沸騰 します。","みず は せっし ひゃくど で ふっとう します。","mizu wa sesshi hyakudo de futtō shimasu.","[mizɯ ɰɑ se̞ɕˀɕi ̥ çʲɑkɯdo̞ de̞ ɸɯ̥ tˀto̞ː ɕimɑsɯ̥ ||","glossika_0301_en_1573475285927.mp3","glossika_0301_ja.mp3",
"0302","We're good friends. I like her and she likes me.","私達 は 仲良し です。私 は 彼女 が 好き で、彼女 は 私 の こと が 好き です。","わたしたち は なかよし です。わたし は かのじょ が すき で、かのじょ は わたし の こと が すき です。","watashitachi wa nakayoshi desu. watashi wa kanojo ga suki de, kanojo wa watashi no koto ga suki desu.","[ɰɑtɑɕi ̥tɑʨi ̥ ɰɑ nɑkɑjo̞ɕi ̥ de̞sɯ̥ || ɰɑtɑɕi ̥ ɰɑ kɑno̞ʥo̞ ɡɑ sɯ̥ kʲi ̥ de̞ | kɑno̞ʥo̞ ɰɑ ɰɑtɑɕi ̥ no̞ ko̞to̞ ɡɑ sɯ̥ kʲi ̥ de̞sɯ̥ ||","glossika_0302_en_1573475285927.mp3","glossika_0302_ja.mp3",
"0303","She always arrives early.","彼女 は いつも 早め に 着きます。","かのじょ は いつも はやめ に つきます。","kanojo wa itsumo hayame ni tsukimasu.","[kɑno̞ʥo̞ ɰɑ iʦɯmo̞ hɑjɑme̞ ni ʦɯ̥ kʲimɑsɯ̥ ||","glossika_0303_en_1573475285927.mp3","glossika_0303_ja.mp3",
"0304","I never go to the movies alone.","私 は 一人 で 映画 を 見に 行きません。","わたし は ひとり で えいが を みに いきません。","watashi wa hitori de eiga o mini ikimaseɴ.","[ɰɑtɑɕi ̥ ɰɑ çi ̥to̞ɾi de̞ e̞ːɡɑ o̞ mini ikʲimɑse̞ɴ ||","glossika_0304_en_1573475285927.mp3","glossika_0304_ja.mp3",
"0305","She always works hard.","彼女 は いつも 一生懸命 に 仕事 を しています。","かのじょ は いつも いっしょうけんめい に しごと を して います。","kanojo wa itsumo isshōkeɴmei ni shigoto o shiteimasu.","[kɑno̞ʥo̞ ɰɑ iʦɯmo̞ iɕˀɕo̞ːke̞mme̞ː ni ɕiɡo̞to̞ o̞ ɕi ̥te̞ːmɑsɯ̥ ||","glossika_0305_en_1573475285927.mp3","glossika_0305_ja.mp3",
"0306","Children usually like chocolate.","普通 子供 は チョコレート が 好き です。","ふつう こども は チョコレート が すき です。","futsū kodomo wa chokorēto ga suki desu.","[ɸɯ̥ ʦɯː ko̞do̞mo̞ ɰɑ ʨo̞ko̞ɾe̞ːto̞ ɡɑ sɯ̥ kʲi ̥ de̞sɯ̥ ||","glossika_0306_en_1573475285927.mp3","glossika_0306_ja.mp3",
"0307","She always enjoys parties.","彼女 は パーティー を 好んで います。","かのじょ は パーティー を このんで います。","kanojo wa pātī o konoɴde imasu.","[kɑno̞ʥo̞ ɰɑ pɑːtiː o̞ ko̞no̞nde̞ imɑsɯ̥ ||","glossika_0307_en_1573475285927.mp3","glossika_0307_ja.mp3",
"0308","I often forget people's names.","私 は よく 人 の 名前 を 忘れます。","わたし は よく ひと の なまえ を わすれます。","watashi wa yoku hito no namae o wasuremasu.","[ɰɑtɑɕi ̥ ɰɑ jo̞kɯ̥ çi ̥to̞ no̞ nɑmɑe̞ o̞ ɰɑsɯɾe̞mɑsɯ̥ ||","glossika_0308_en_1573475285927.mp3","glossika_0308_ja.mp3",
"0309","He never watches TV.","彼 は テレビ を 見ません。","かれ は テレビ を みません。","kare wa terebi o mimaseɴ.","[kɑɾe̞ ɰɑ te̞ɾe̞bi o̞ mimɑse̞ɴ ||","glossika_0309_en_1573475285927.mp3","glossika_0309_ja.mp3",
"0310","We usually have dinner at six thirty (6:30).","私達 は いつも 六時半 に 晩ご飯 を 食べます。","わたしたち は いつも ろくじはん に ばんごはん を たべま す。","watashitachi wa itsumo rokujihaɴ ni baɴgohaɴ o tabemasu.","[ɰɑtɑɕi ̥tɑʨi ̥ ɰɑ iʦɯmo̞ ɾo̞kɯʥihɑn ni bɑŋɡo̞hɑɰ̃ o̞ tɑbe̞mɑsɯ̥ ||","glossika_0310_en_1573475285927.mp3","glossika_0310_ja.mp3",
"0311","She always wears nice clothes.","彼女 は いつも 綺麗な 服 を 着て います。","かのじょ は いつも きれいな ふく を きて います。","kanojo wa itsumo kireina fuku o kite imasu.","[kɑno̞ʥo̞ ɰɑ iʦɯmo̞ kʲiɾe̞ːnɑ ɸɯ̥ kɯ̥ o̞ kʲi ̥te̞ imɑsɯ̥ ||","glossika_0311_en_1573475285927.mp3","glossika_0311_ja.mp3",
"0312","I usually watch TV in the evening.","私 は よく 夜 テレビ を 見ます。","わたし は よく よる テレビ を みます。","watashi wa yoku yoru terebi o mimasu.","[ɰɑtɑɕi ̥ ɰɑ jo̞kɯ̥ jo̞ɾɯ te̞ɾe̞bi o̞ mimɑsɯ̥ ||","glossika_0312_en_1573475285927.mp3","glossika_0312_ja.mp3",
"0313","I never read in bed.","私 は ベッド で 読書 しません。","わたし は ベッド で どくしょ しません。","watashi wa beddo de dokusho shimaseɴ.","[ɰɑtɑɕi ̥ ɰɑ be̞dˀdo̞ de̞ do̞kɯ̥ ɕo̞ ɕimɑse̞ɴ ||","glossika_0313_en_1573475285927.mp3","glossika_0313_ja.mp3",
"0314","I often get up before seven (7:00).","私 は いつも 七時前 に 起きます。","わたし は いつも しちじまえ に おきます。","watashi wa itsumo shichijimae ni okimasu.","[ɰɑtɑɕi ̥ ɰɑ iʦɯmo̞ ɕi ̥ʨiʥimɑe̞ ni o̞kʲimɑsɯ̥ ||","glossika_0314_en_1573475285927.mp3","glossika_0314_ja.mp3",
"0315","I always go to work by bus.","私 は いつも バス で 仕事 に 行きます。","わたし は いつも バス で しごと に いきます。","watashi wa itsumo basu de shigoto ni ikimasu.","[ɰɑtɑɕi ̥ ɰɑ iʦɯmo̞ bɑsɯ̥ de̞ ɕiɡo̞to̞ ni ikʲimɑsɯ̥ ||","glossika_0315_en_1573475285927.mp3","glossika_0315_ja.mp3",
"0316","I usually go to school by bus.","私 は いつも バス で 学校 に 行きます。","わたし は いつも バス で がっこう に いきます。","watashi wa itsumo basu de gakkō ni ikimasu.","[ɰɑtɑɕi ̥ ɰɑ iʦɯmo̞ bɑsɯ̥ de̞ ɡɑkˀko̞ː ni ikʲimɑsɯ̥ ||","glossika_0316_en_1573475285927.mp3","glossika_0316_ja.mp3",
"0317","I always drink coffee in the morning.","私 は いつも 朝 コーヒー を 飲みます。","わたし は いつも あさ コーヒー を のみます。","watashi wa itsumo asa kōhī o nomimasu.","[ɰɑtɑɕi ̥ ɰɑ iʦɯmo̞ ɑsɑ ko̞ːhiː o̞ no̞mimɑsɯ̥ ||","glossika_0317_en_1573475285927.mp3","glossika_0317_ja.mp3",
"0318","She doesn't drink coffee.","彼女 は コーヒー を 飲みません。","かのじょ は コーヒー を のみません。","kanojo wa kōhī o nomimaseɴ.","[kɑno̞ʥo̞ ɰɑ ko̞ːhiː o̞ no̞mimɑse̞ɴ ||","glossika_0318_en_1573475285927.mp3","glossika_0318_ja.mp3",
"0319","He doesn't like his job.","彼 は 自分 の 仕事 が 好き では ありません。","かれ は じぶん の しごと が すき では ありません。","kare wa jibuɴ no shigoto ga suki dewa arimaseɴ.","[kɑɾe̞ ɰɑ ʥibɯn no̞ ɕiɡo̞to̞ ɡɑ sɯ̥ kʲi ̥ de̞ɰɑ ɑɾimɑse̞ɴ ||","glossika_0319_en_1573475285927.mp3","glossika_0319_ja.mp3",
"0320","I drink coffee, but I don't drink tea.","私 は コーヒー は 飲みます が、お茶 は 飲みません。","わたし は コーヒー は のみます が、おちゃ は のみませ ん。","watashi wa kōhī wa nomimasu ga, ocha wa nomimaseɴ.","[ɰɑtɑɕi ̥ ɰɑ ko̞ːhiː ɰɑ no̞mimɑsɯ̥ ɡɑ | o̞ʨɑ ɰɑ no̞mimɑse̞ɴ ||","glossika_0320_en_1573475285927.mp3","glossika_0320_ja.mp3",
"0321","She drinks tea, but she doesn't drink coffee.","彼女 は お茶 は 飲みます が、コーヒー は 飲みません。","かのじょ は おちゃ は のみます が、コーヒー は のみませ ん。","kanojo wa ocha wa nomimasu ga, kōhī wa nomimaseɴ.","[kɑno̞ʥo̞ ɰɑ o̞ʨɑ ɰɑ no̞mimɑsɯ̥ ɡɑ | ko̞ːhiː ɰɑ no̞mimɑse̞ɴ ||","glossika_0321_en_1573475285927.mp3","glossika_0321_ja.mp3",
"0322","You don't work very hard.","あなた は 頑張って 仕事 を して いません。","あなた は がんばって しごと を して いません。","anata wa gaɴbatte shigoto o shite imaseɴ.","[ɑnɑtɑ ɰɑ ɡɑmbɑtˀte̞ ɕiɡo̞to̞ o̞ ɕi ̥te̞ imɑse̞ɴ ||","glossika_0322_en_1573475285927.mp3","glossika_0322_ja.mp3",
"0323","We don't watch TV very often.","私達 は あまり テレビ を 見ません。","わたしたち は あまり テレビ を みません。","watashitachi wa amari terebi o mimaseɴ.","[ɰɑtɑɕi ̥tɑʨi ̥ ɰɑ ɑmɑɾi te̞ɾe̞bi o̞ mimɑse̞ɴ ||","glossika_0323_en_1573475285927.mp3","glossika_0323_ja.mp3",
"0324","The weather is usually nice.","天気 は いつも いい です。","てんき は いつも いい です。","teɴki wa itsumo ī desu.","[te̞ŋkʲi ̥ ɰɑ iʦɯmo̞ iː de̞sɯ̥ ||","glossika_0324_en_1573475285927.mp3","glossika_0324_ja.mp3",
"0325","It doesn't rain very often.","あまり 雨 が 降りません。","あまり あめ が ふりません。","amari ame ga furimaseɴ.","[ɑmɑɾi ɑme̞ ɡɑ ɸɯɾimɑse̞ɴ ||","glossika_0325_en_1573475285927.mp3","glossika_0325_ja.mp3",
"0326","They don't know many people.","彼ら に は あまり 知り合い が いません。","かれら に は あまり しりあい が いません。","karera ni wa amari shiriai ga imaseɴ.","[kɑɾe̞ɾɑ ni ɰɑ ɑmɑɾi ɕiɾiɑi ɡɑ imɑse̞ɴ ||","glossika_0326_en_1573475285927.mp3","glossika_0326_ja.mp3",
"0327","They don't have many friends.","彼ら は あまり 友達 が いません。","かれら は あまり ともだち が いません。","karera wa amari tomodachi ga imaseɴ.","[kɑɾe̞ɾɑ ɰɑ ɑmɑɾi to̞mo̞dɑʨi ̥ ɡɑ imɑse̞ɴ ||","glossika_0327_en_1573475285927.mp3","glossika_0327_ja.mp3",
"0328","I don't like football.","私 は サッカー が 好き では ありません。","わたし は サッカー が すき では ありません。","watashi wa sakkā ga suki dewa arimaseɴ.","[ɰɑtɑɕi ̥ ɰɑ sɑkˀkɑː ɡɑ sɯ̥ kʲi ̥ de̞ɰɑ ɑɾimɑse̞ɴ ||","glossika_0328_en_1573475285927.mp3","glossika_0328_ja.mp3",
"0329","He doesn't like football.","彼 は サッカー が 好き では ない です。","かれ は サッカー が すき では ない です。","kare wa sakkā ga suki deha nai desu.","[kɑɾe̞ ɰɑ sɑkˀkɑː ɡɑ sɯ̥ kʲi ̥ de̞hɑ nɑi de̞sɯ̥ ||","glossika_0329_en_1573475285927.mp3","glossika_0329_ja.mp3",
"0330","I don't like him, and he doesn't like me.","私 は 彼 が 好き では ありません し、彼 も 私 の こと が 好き では ありません。","わたし は かれ が すき では ありません し、かれ も わたし の こと が すき では ありません。","watashi wa kare ga suki dewa arimaseɴ shi, kare mo watashi no koto ga suki dewa arimaseɴ.","[ɰɑtɑɕi ̥ ɰɑ kɑɾe̞ ɡɑ sɯ̥ kʲi ̥ de̞ɰɑ ɑɾimɑse̞ɰ̃ ɕi ̥ | kɑɾe̞ mo̞ ɰɑtɑɕi ̥ no̞ ko̞to̞ ɡɑ sɯ̥ kʲi ̥ de̞ɰɑ ɑɾimɑse̞ɴ ||","glossika_0330_en_1573475285927.mp3","glossika_0330_ja.mp3",
"0331","My car doesn't use much gas.","私 の 車 は あまり ガソリン を 食いません。","わたし の くるま は あまり ガソリン を くいません。","watashi no kuruma wa amari gasoriɴ o kuimaseɴ.","[ɰɑtɑɕi ̥ no̞ kɯɾɯmɑ ɰɑ ɑmɑɾi ɡɑso̞ɾiɰ̃ o̞ kɯimɑse̞ɴ ||","glossika_0331_en_1573475285927.mp3","glossika_0331_ja.mp3",
"0332","Sometimes he's late, but not often.","彼 は 時々 遅刻 します が、滅多に ない です。","かれ は ときどき ちこく します が、めったに ない です。","kare wa tokidoki chikoku shimasu ga, mettani nai desu.","[kɑɾe̞ ɰɑ to̞kʲido̞kʲi ̥ ʨi ̥ko̞kɯ̥ ɕimɑsɯ̥ ɡɑ | me̞tˀtɑni nɑi de̞sɯ̥ ||","glossika_0332_en_1573475285927.mp3","glossika_0332_ja.mp3",
"0333","I don't like to wash the car.","私 は 車 を 洗う の が 嫌い です。","わたし は くるま を あらう の が きらい です。","watashi wa kuruma o arau no ga kirai desu.","[ɰɑtɑɕi ̥ ɰɑ kɯɾɯmɑ o̞ ɑɾɑɯ no̞ ɡɑ kʲiɾɑi de̞sɯ̥ ||","glossika_0333_en_1573475285927.mp3","glossika_0333_ja.mp3",
"0334","I don't do it very often.","私 は あまり そう しません。","わたし は あまり そう しません。","watashi wa amari sō shimaseɴ.","[ɰɑtɑɕi ̥ ɰɑ ɑmɑɾi so̞ː ɕimɑse̞ɴ ||","glossika_0334_en_1573475285927.mp3","glossika_0334_ja.mp3",
"0335","She speaks Spanish, but she doesn't speak Italian.","彼女 は スペイン語 は 話せます が、イタリア語 は 話せま せん。","かのじょ は スペインご は はなせます が、イタリアご は はなせません。","kanojo wa supeiɴgo wa hanasemasu ga, itariago wa hanasemaseɴ.","[kɑno̞ʥo̞ ɰɑ sɯ̥ pe̞ːŋɡo̞ ɰɑ hɑnɑse̞mɑsɯ̥ ɡɑ | itɑɾiɑɡo̞ ɰɑ hɑnɑse̞mɑse̞ɴ ||","glossika_0335_en_1573475285927.mp3","glossika_0335_ja.mp3",
