word-kanji,word-kana,meaning,grammar,sentence-1-kanji,sentence-1-kana,sentence-1-meaning,sentence-2-kanji,sentence-2-kana,sentence-2-meaning,audio-word,audio-sentence-1,audio-sentence-2

"母","母","はは","(one's own) mother","Noun","昨日、母と話をしました。","きのう はは と はなし を しました。","I talked to my mother yesterday.","母がコーンスープを作っている。","はは が コーン スープ を つくって いる。","My mother is making some corn chowder.","[sound:C1K-P04-139.mp3]","[sound:C1K-P04-140.mp3]","[sound:C1K-P04-141.mp3]"
"月","月","つき","moon","Noun","今夜は月がとてもきれいです。","こんや は つき が とても きれい です。","The moon looks so beautiful tonight.","雲の間から月が出た。","くも の あいだ から つき が でた。","The moon came out from between the clouds.","[sound:C1K-P04-142.mp3]","[sound:C1K-P04-143.mp3]","[sound:C1K-P04-144.mp3]"
"妹","妹","いもうと","younger sister","Noun","私の妹は小学生です。","わたし の いもうと は しょうがくせい です。","My little sister goes to elementary school.","妹は漫画が好きです。","いもうと は まんが が すき です。","My little sister likes comics.","[sound:C1K-P04-145.mp3]","[sound:C1K-P04-146.mp3]","[sound:C1K-P04-147.mp3]"
"冷たい","冷たい","つめたい","cold (to touch)","Adjective","冷たい飲み物をください。","つめたい のみもの を ください。","Please give me a cold drink.","今日は海の水が冷たい。","きょう は うみ の みず が つめたい。","Today, the ocean water is cold.","[sound:C1K-P04-148.mp3]","[sound:C1K-P04-149.mp3]","[sound:C1K-P04-150.mp3]"
"弟","弟","おとうと","younger brother","Noun","弟は野球が好きです。","おとうと は やきゅう が すき です。","My little brother likes baseball.","私の弟は高校生です。","わたし の おとうと は こうこうせい です。","My little brother's a high school student.","[sound:C1K-P04-151.mp3]","[sound:C1K-P04-152.mp3]","[sound:C1K-P04-153.mp3]"
"手","手","て","hand","Noun","分かった人は手を上げてください。","わかった ひと は て を あげて ください。","Raise your hand if you know the answer.","ハンカチで手をふきました。","ハンカチ で て を ふきました。","I wiped my hands with my handkerchief.","[sound:C1K-P04-154.mp3]","[sound:C1K-P04-155.mp3]","[sound:C1K-P04-156.mp3]"
"十日","十日","とおか","ten days, tenth of the month","Noun","十日後に帰ります。","とおか ご に かえります。","I'll be back in ten days.","テストまであと十日です。","テスト まで あと とおか です。","There are ten more days until the exam.","[sound:C1K-P04-157.mp3]","[sound:C1K-P04-158.mp3]","[sound:C1K-P04-159.mp3]"
"口","口","くち","mouth","Noun","口を大きく開けてください。","くち を おおきく あけて ください。","Open wide, please.","食べる時は口を閉じなさい。","たべる とき は くち を とじなさい。","Close your mouth when eating.","[sound:C1K-P04-160.mp3]","[sound:C1K-P04-161.mp3]","[sound:C1K-P04-162.mp3]"
"夏","夏","なつ","summer","Noun","私は夏が大好き。","わたし は なつ が だいすき。","I love summer.","夏はビールがとても美味しい。","なつ は ビール が とても おいしい。","Beer tastes really good in summer.","[sound:C1K-P04-163.mp3]","[sound:C1K-P04-164.mp3]","[sound:C1K-P04-165.mp3]"
"七つ","七つ","ななつ","seven (things)","Noun","この子は今年七つになります。","この こ は ことし ななつ に なります。","This kid is turning seven this year.","ロールパンを七つ買ってきてください。","ロールパン を ななつ かって きて ください。","Please go and get seven bread rolls.","[sound:C1K-P04-166.mp3]","[sound:C1K-P04-167.mp3]","[sound:C1K-P04-168.mp3]"
"時々","時々","ときどき","sometimes","Adverb","彼は時々遅刻します。","かれ は ときどき ちこく します。","He's sometimes late.","私は時々母に電話します。","わたし は ときどき はは に でんわ します。","I sometimes call my mother.","[sound:C1K-P04-169.mp3]","[sound:C1K-P04-170.mp3]","[sound:C1K-P04-171.mp3]"
"何","何","なに","what","Interrogative","夕食には何を食べたいですか。","ゆうしょく に は なに を たべたい です か。","What would you like to eat for dinner?","晩ご飯のおかずは何？","ばん ごはん の おかず は なに？","What are we having for dinner?","[sound:C1K-P04-172.mp3]","[sound:C1K-P04-173.mp3]","[sound:C1K-P04-174.mp3]"
"人","人","ひと","person","Noun","彼は優しい人です。","かれ は やさしい ひと です。","He's a nice guy.","プールは人でいっぱいです。","プール は ひと で いっぱい です。","The pool is packed.","[sound:C1K-P04-175.mp3]","[sound:C1K-P04-176.mp3]","[sound:C1K-P04-177.mp3]"
"一人","一人","ひとり","one person","Noun","そこには私一人しかいなかった。","そこ に は わたし ひとり しか いなかった。","I was the only one there.","今日は一人の時間を楽しみたい。","きょう は ひとり の じかん を たのしみたい。","Today I want to enjoy some time to myself.","[sound:C1K-P04-178.mp3]","[sound:C1K-P04-179.mp3]","[sound:C1K-P04-180.mp3]"
"一日","一日","ついたち","first of the month","Noun","来月の一日は空いていますか。","らいげつ の ついたち は あいて います か。","Are you available on the first of next month?","日本でも四月一日はエイプリルフールです。","にほん で も し がつ ついたち は エイプリルフール です。","April 1st is April Fool in Japan as well.","[sound:C1K-P04-181.mp3]","[sound:C1K-P04-182.mp3]","[sound:C1K-P04-183.mp3]"
"九日","九日","ここのか","nine days, ninth of the month","Noun","九日に荷物が届きます。","ここのか に にもつ が とどきます。","The package will arrive on the ninth.","九日2時にこちらのオフィスでお会いしましょう。","ここのか 2 じ に こちら の オフィス で おあいしましょう。","Let's meet at our office here at 2 o'clock on the 9th.","[sound:C1K-P04-184.mp3]","[sound:C1K-P04-185.mp3]","[sound:C1K-P04-186.mp3]"
"方","方","ほう","direction, side","Noun","彼は私の方を見ました。","かれ は わたし の ほう を みました。","He looked at me.","ネコが窓の方を見ている。","ネコ が まど の ほう を みて いる。","The cat is looking in the direction of the window.","[sound:C1K-P04-187.mp3]","[sound:C1K-P04-188.mp3]","[sound:C1K-P04-189.mp3]"
"他","他","ほか","other (Japanese origin)","Noun","他に方法がありません。","ほか に ほうほう が ありません。","There's no other way.","他の人たちはどこへ行ったんですか。","ほか の ひと たち は どこ へ いった ん です か。","Where did other people go?","[sound:C1K-P04-190.mp3]","[sound:C1K-P04-191.mp3]","[sound:C1K-P04-192.mp3]"
"僕","僕","ぼく","I, me (usually used by young males)","Noun","僕は学生です。","ぼく は がくせい です。","I'm a student.","僕は新しい靴が欲しいです。","ぼく は あたらしい くつ が ほしい です。","I want new shoes.","[sound:C1K-P04-193.mp3]","[sound:C1K-P04-194.mp3]","[sound:C1K-P04-195.mp3]"
"欲しい","欲しい","ほしい","want, desire (of the speaker)","Adjective","僕は新しい靴が欲しいです。","ぼく は あたらしい くつ が ほしい です。","I want new shoes.","何か飲み物が欲しいな。","なに か のみもの が ほしい な。","I could really use something to drink.","[sound:C1K-P04-196.mp3]","[sound:C1K-P04-197.mp3]","[sound:C1K-P04-198.mp3]"
"万","万","まん","ten thousand","Noun","この靴は1万円です。","この くつ は 1 まん えん です。","These shoes are ten thousand yen.","値段はちょうど3万円です。","ねだん は ちょうど 3 まん えん です。","The price is exactly 30,000 yen.","[sound:C1K-P04-199.mp3]","[sound:C1K-P04-200.mp3]","[sound:C1K-P04-201.mp3]"
"見える","見える","みえる","be visible, can see","Verb","ここから富士山がよく見えます。","ここ から ふじさん が よく みえます。","You can see Mount Fuji well from here.","遠くに船が見えます。","とおく に ふね が みえます。","I can see a ship in the distance.","[sound:C1K-P04-202.mp3]","[sound:C1K-P04-203.mp3]","[sound:C1K-P04-204.mp3]"
"道","道","みち","street, way","Noun","この道を真っ直ぐ行くと駅です。","この みち を まっすぐ いく と えき です。","Go straight along this street to get to the station.","この道は車が多い。","この みち は くるま が おおい。","There are many cars on this road.","[sound:C1K-P04-205.mp3]","[sound:C1K-P04-206.mp3]","[sound:C1K-P04-207.mp3]"
"五つ","五つ","いつつ","five (things)","Noun","桃を五つください。","もも を いつつ ください。","I'd like five peaches, please.","私の家には部屋が五つあります。","わたし の いえ に は へや が いつつ あります。","There are five rooms in my house.","[sound:C1K-P04-208.mp3]","[sound:C1K-P04-209.mp3]","[sound:C1K-P04-210.mp3]"
"目","目","め","eye","Noun","彼女は青い目をしています。","かのじょ は あおい め を して います。","She has blue eyes.","目をつぶってください。","め を つぶって ください。","Close your eyes.","[sound:C1K-P04-211.mp3]","[sound:C1K-P04-212.mp3]","[sound:C1K-P04-213.mp3]"
"八つ","八つ","やっつ","eight (things)","Noun","あの家には時計が八つあります。","あの いえ に は とけい が やっつ あります。","There are eight clocks in that house.","二人でドーナッツを八つ食べました。","ふたり で ドーナッツ を やっつ たべました。","We two had eight doughnuts.","[sound:C1K-P04-214.mp3]","[sound:C1K-P04-215.mp3]","[sound:C1K-P04-216.mp3]"
"止める","止める","やめる","stop, give up","Verb","話すのを止めてください。","はなす の を やめて ください。","Stop talking, please.","冗談は止めてください。","じょうだん は やめて ください。","Please stop joking.","[sound:C1K-P04-217.mp3]","[sound:C1K-P04-218.mp3]","[sound:C1K-P04-219.mp3]"
"四日","四日","よっか","four days, fourth of the month","Noun","新学期は来月の四日からです。","しんがっき は らいげつ の よっか から です。","The new school term starts on the fourth of next month.","私の誕生日は五月四日です。","わたし の たんじょう び は ご がつ よっか です。","My birthday is May 4th.","[sound:C1K-P04-220.mp3]","[sound:C1K-P04-221.mp3]","[sound:C1K-P04-222.mp3]"
